Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day of Week,Trip Duration (minutes)
4291,City,0,No cars available,2016-07-14 06:40:00,,6,Thursday,
4292,City,0,No cars available,2016-07-14 06:42:26,,6,Thursday,
4295,City,0,No cars available,2016-07-14 06:42:45,,6,Thursday,
4306,City,0,No cars available,2016-07-14 06:49:36,,6,Thursday,
4309,Airport,0,No cars available,2016-07-14 06:50:07,,6,Thursday,
4317,City,0,No cars available,2016-07-14 06:51:18,,6,Thursday,
4318,City,0,No cars available,2016-07-14 06:51:23,,6,Thursday,
4307,City,0,No cars available,2016-07-14 06:56:08,,6,Thursday,
4320,City,0,No cars available,2016-07-14 07:02:37,,7,Thursday,
4324,City,0,No cars available,2016-07-14 07:04:11,,7,Thursday,
4333,City,0,No cars available,2016-07-14 07:13:05,,7,Thursday,
4344,City,0,No cars available,2016-07-14 07:15:56,,7,Thursday,
4334,City,0,No cars available,2016-07-14 07:18:15,,7,Thursday,
4347,City,0,No cars available,2016-07-14 07:18:44,,7,Thursday,
4352,City,0,No cars available,2016-07-14 07:21:03,,7,Thursday,
4348,City,0,No cars available,2016-07-14 07:23:46,,7,Thursday,
4353,City,0,No cars available,2016-07-14 07:24:00,,7,Thursday,
4362,City,0,No cars available,2016-07-14 07:30:16,,7,Thursday,
4367,City,0,No cars available,2016-07-14 07:35:22,,7,Thursday,
4373,City,0,No cars available,2016-07-14 07:39:56,,7,Thursday,
4382,City,0,No cars available,2016-07-14 07:48:04,,7,Thursday,
4393,City,0,No cars available,2016-07-14 07:54:34,,7,Thursday,
4394,City,0,No cars available,2016-07-14 08:00:33,,8,Thursday,
4405,City,0,No cars available,2016-07-14 08:01:13,,8,Thursday,
4407,City,0,No cars available,2016-07-14 08:08:27,,8,Thursday,
4412,City,0,No cars available,2016-07-14 08:11:45,,8,Thursday,
4424,City,0,No cars available,2016-07-14 08:17:26,,8,Thursday,
4437,City,0,No cars available,2016-07-14 08:24:18,,8,Thursday,
4436,City,0,No cars available,2016-07-14 08:24:27,,8,Thursday,
4432,City,0,No cars available,2016-07-14 08:24:31,,8,Thursday,
4429,City,0,No cars available,2016-07-14 08:25:23,,8,Thursday,
4449,City,0,No cars available,2016-07-14 08:29:45,,8,Thursday,
4453,City,0,No cars available,2016-07-14 08:36:08,,8,Thursday,
4460,City,0,No cars available,2016-07-14 08:36:39,,8,Thursday,
4474,City,0,No cars available,2016-07-14 08:43:46,,8,Thursday,
4466,City,0,No cars available,2016-07-14 08:46:09,,8,Thursday,
4473,City,0,No cars available,2016-07-14 08:48:43,,8,Thursday,
4477,City,0,No cars available,2016-07-14 08:51:05,,8,Thursday,
4493,City,0,No cars available,2016-07-14 08:52:53,,8,Thursday,
4494,City,0,No cars available,2016-07-14 08:58:03,,8,Thursday,
4490,City,0,No cars available,2016-07-14 09:00:23,,9,Thursday,
4508,City,0,No cars available,2016-07-14 09:05:56,,9,Thursday,
4495,City,0,No cars available,2016-07-14 09:06:02,,9,Thursday,
4513,City,0,No cars available,2016-07-14 09:06:46,,9,Thursday,
4502,City,0,No cars available,2016-07-14 09:07:30,,9,Thursday,
4528,City,0,No cars available,2016-07-14 09:27:58,,9,Thursday,
4526,City,0,No cars available,2016-07-14 09:28:49,,9,Thursday,
4522,Airport,0,No cars available,2016-07-14 09:28:53,,9,Thursday,
4537,City,0,No cars available,2016-07-14 09:36:28,,9,Thursday,
4541,City,0,No cars available,2016-07-14 09:37:21,,9,Thursday,
4550,City,0,No cars available,2016-07-14 09:38:24,,9,Thursday,
4554,City,0,No cars available,2016-07-14 09:42:36,,9,Thursday,
4551,City,0,No cars available,2016-07-14 09:42:54,,9,Thursday,
4553,Airport,0,No cars available,2016-07-14 09:43:53,,9,Thursday,
4565,City,0,No cars available,2016-07-14 09:45:20,,9,Thursday,
4549,Airport,0,No cars available,2016-07-14 09:46:03,,9,Thursday,
4548,City,0,No cars available,2016-07-14 09:46:09,,9,Thursday,
4555,City,0,No cars available,2016-07-14 09:46:31,,9,Thursday,
4559,City,0,No cars available,2016-07-14 09:49:25,,9,Thursday,
4564,City,0,No cars available,2016-07-14 09:52:52,,9,Thursday,
4587,City,0,No cars available,2016-07-14 09:59:45,,9,Thursday,
4584,City,0,No cars available,2016-07-14 10:00:10,,10,Thursday,
4585,City,0,No cars available,2016-07-14 10:00:11,,10,Thursday,
4583,City,0,No cars available,2016-07-14 10:01:39,,10,Thursday,
4582,City,0,No cars available,2016-07-14 10:03:34,,10,Thursday,
4589,City,0,No cars available,2016-07-14 10:06:29,,10,Thursday,
4596,City,0,No cars available,2016-07-14 10:07:11,,10,Thursday,
4595,City,0,No cars available,2016-07-14 10:07:56,,10,Thursday,
4591,City,0,No cars available,2016-07-14 10:08:31,,10,Thursday,
4597,City,0,No cars available,2016-07-14 10:08:43,,10,Thursday,
4598,City,0,No cars available,2016-07-14 10:12:33,,10,Thursday,
4590,City,0,No cars available,2016-07-14 10:13:11,,10,Thursday,
4606,Airport,0,No cars available,2016-07-14 10:19:58,,10,Thursday,
4608,Airport,0,No cars available,2016-07-14 10:23:43,,10,Thursday,
4604,City,0,No cars available,2016-07-14 10:25:40,,10,Thursday,
4613,City,0,No cars available,2016-07-14 10:43:18,,10,Thursday,
4616,City,0,No cars available,2016-07-14 10:55:38,,10,Thursday,
4622,Airport,0,No cars available,2016-07-14 11:00:28,,11,Thursday,
4617,City,0,No cars available,2016-07-14 11:02:20,,11,Thursday,
4619,Airport,0,No cars available,2016-07-14 11:04:37,,11,Thursday,
4629,City,0,No cars available,2016-07-14 11:11:21,,11,Thursday,
4633,City,0,No cars available,2016-07-14 11:21:02,,11,Thursday,
4634,City,0,No cars available,2016-07-14 11:30:31,,11,Thursday,
4636,City,0,No cars available,2016-07-14 11:32:34,,11,Thursday,
4640,Airport,0,No cars available,2016-07-14 11:39:12,,11,Thursday,
4647,City,0,No cars available,2016-07-14 11:50:35,,11,Thursday,
4650,Airport,0,No cars available,2016-07-14 11:58:16,,11,Thursday,
4662,Airport,0,No cars available,2016-07-14 12:13:01,,12,Thursday,
4660,City,0,No cars available,2016-07-14 12:13:24,,12,Thursday,
4666,Airport,0,No cars available,2016-07-14 12:26:36,,12,Thursday,
4670,Airport,0,No cars available,2016-07-14 12:36:33,,12,Thursday,
4675,City,0,No cars available,2016-07-14 12:39:26,,12,Thursday,
4676,Airport,0,No cars available,2016-07-14 12:44:22,,12,Thursday,
4682,Airport,0,No cars available,2016-07-14 12:49:15,,12,Thursday,
4678,City,0,No cars available,2016-07-14 12:49:20,,12,Thursday,
4688,Airport,0,No cars available,2016-07-14 13:03:07,,13,Thursday,
4692,City,0,No cars available,2016-07-14 13:04:58,,13,Thursday,
4689,City,0,No cars available,2016-07-14 13:09:42,,13,Thursday,
4697,City,0,No cars available,2016-07-14 13:12:54,,13,Thursday,
4705,Airport,0,No cars available,2016-07-14 13:13:02,,13,Thursday,
4707,City,0,No cars available,2016-07-14 13:13:28,,13,Thursday,
4704,City,0,No cars available,2016-07-14 13:16:08,,13,Thursday,
4708,City,0,No cars available,2016-07-14 13:18:20,,13,Thursday,
4703,Airport,0,No cars available,2016-07-14 13:18:56,,13,Thursday,
4725,Airport,0,No cars available,2016-07-14 13:56:39,,13,Thursday,
4734,Airport,0,No cars available,2016-07-14 14:37:02,,14,Thursday,
4742,Airport,0,No cars available,2016-07-14 15:00:36,,15,Thursday,
4744,Airport,0,No cars available,2016-07-14 15:03:28,,15,Thursday,
4746,City,0,No cars available,2016-07-14 15:10:29,,15,Thursday,
4749,Airport,0,No cars available,2016-07-14 15:11:40,,15,Thursday,
4764,City,0,No cars available,2016-07-14 15:30:46,,15,Thursday,
4763,City,0,No cars available,2016-07-14 15:33:56,,15,Thursday,
4772,City,0,No cars available,2016-07-14 15:55:09,,15,Thursday,
4778,City,0,No cars available,2016-07-14 16:21:48,,16,Thursday,
4781,Airport,0,No cars available,2016-07-14 16:29:23,,16,Thursday,
4782,Airport,0,No cars available,2016-07-14 16:33:22,,16,Thursday,
4785,City,0,No cars available,2016-07-14 16:42:53,,16,Thursday,
4789,City,0,No cars available,2016-07-14 16:44:59,,16,Thursday,
4793,City,0,No cars available,2016-07-14 16:47:30,,16,Thursday,
4794,City,0,No cars available,2016-07-14 16:55:09,,16,Thursday,
4804,City,0,No cars available,2016-07-14 17:02:52,,17,Thursday,
4806,City,0,No cars available,2016-07-14 17:06:55,,17,Thursday,
4808,Airport,0,No cars available,2016-07-14 17:14:22,,17,Thursday,
4809,Airport,0,No cars available,2016-07-14 17:14:31,,17,Thursday,
4816,Airport,0,No cars available,2016-07-14 17:14:49,,17,Thursday,
4807,Airport,0,No cars available,2016-07-14 17:15:22,,17,Thursday,
4817,Airport,0,No cars available,2016-07-14 17:17:26,,17,Thursday,
4819,Airport,0,No cars available,2016-07-14 17:18:14,,17,Thursday,
4811,Airport,0,No cars available,2016-07-14 17:18:21,,17,Thursday,
4818,Airport,0,No cars available,2016-07-14 17:20:56,,17,Thursday,
4836,Airport,0,No cars available,2016-07-14 17:21:14,,17,Thursday,
4821,Airport,0,No cars available,2016-07-14 17:21:48,,17,Thursday,
4826,Airport,0,No cars available,2016-07-14 17:24:44,,17,Thursday,
4824,Airport,0,No cars available,2016-07-14 17:24:53,,17,Thursday,
4820,Airport,0,No cars available,2016-07-14 17:25:02,,17,Thursday,
4827,Airport,0,No cars available,2016-07-14 17:25:30,,17,Thursday,
4832,Airport,0,No cars available,2016-07-14 17:26:50,,17,Thursday,
4838,Airport,0,No cars available,2016-07-14 17:27:16,,17,Thursday,
4840,Airport,0,No cars available,2016-07-14 17:27:31,,17,Thursday,
4835,Airport,0,No cars available,2016-07-14 17:27:45,,17,Thursday,
4841,Airport,0,No cars available,2016-07-14 17:27:46,,17,Thursday,
4843,Airport,0,No cars available,2016-07-14 17:28:37,,17,Thursday,
4839,Airport,0,No cars available,2016-07-14 17:28:58,,17,Thursday,
4844,Airport,0,No cars available,2016-07-14 17:30:35,,17,Thursday,
4833,Airport,0,No cars available,2016-07-14 17:30:47,,17,Thursday,
4837,Airport,0,No cars available,2016-07-14 17:30:51,,17,Thursday,
4853,Airport,0,No cars available,2016-07-14 17:33:46,,17,Thursday,
4852,City,0,No cars available,2016-07-14 17:34:06,,17,Thursday,
4856,Airport,0,No cars available,2016-07-14 17:34:34,,17,Thursday,
4855,Airport,0,No cars available,2016-07-14 17:34:36,,17,Thursday,
4861,Airport,0,No cars available,2016-07-14 17:34:46,,17,Thursday,
4846,Airport,0,No cars available,2016-07-14 17:35:02,,17,Thursday,
4864,Airport,0,No cars available,2016-07-14 17:35:59,,17,Thursday,
4842,Airport,0,No cars available,2016-07-14 17:36:08,,17,Thursday,
4851,Airport,0,No cars available,2016-07-14 17:36:45,,17,Thursday,
4845,Airport,0,No cars available,2016-07-14 17:37:44,,17,Thursday,
4860,Airport,0,No cars available,2016-07-14 17:38:56,,17,Thursday,
4871,Airport,0,No cars available,2016-07-14 17:43:04,,17,Thursday,
4870,Airport,0,No cars available,2016-07-14 17:43:44,,17,Thursday,
4873,Airport,0,No cars available,2016-07-14 17:44:27,,17,Thursday,
4868,Airport,0,No cars available,2016-07-14 17:44:39,,17,Thursday,
4874,Airport,0,No cars available,2016-07-14 17:47:02,,17,Thursday,
4867,Airport,0,No cars available,2016-07-14 17:47:04,,17,Thursday,
4878,Airport,0,No cars available,2016-07-14 17:48:48,,17,Thursday,
4872,Airport,0,No cars available,2016-07-14 17:50:53,,17,Thursday,
4877,Airport,0,No cars available,2016-07-14 17:51:28,,17,Thursday,
4888,Airport,0,No cars available,2016-07-14 17:52:06,,17,Thursday,
4882,Airport,0,No cars available,2016-07-14 17:53:51,,17,Thursday,
4891,Airport,0,No cars available,2016-07-14 17:55:37,,17,Thursday,
4881,Airport,0,No cars available,2016-07-14 17:56:02,,17,Thursday,
4883,Airport,0,No cars available,2016-07-14 17:56:19,,17,Thursday,
4887,Airport,0,No cars available,2016-07-14 17:58:23,,17,Thursday,
4896,Airport,0,No cars available,2016-07-14 17:58:25,,17,Thursday,
4893,Airport,0,No cars available,2016-07-14 18:00:30,,18,Thursday,
4897,Airport,0,No cars available,2016-07-14 18:01:06,,18,Thursday,
4910,Airport,0,No cars available,2016-07-14 18:02:21,,18,Thursday,
4900,Airport,0,No cars available,2016-07-14 18:04:03,,18,Thursday,
4894,Airport,0,No cars available,2016-07-14 18:04:57,,18,Thursday,
4895,Airport,0,No cars available,2016-07-14 18:06:45,,18,Thursday,
4914,Airport,0,No cars available,2016-07-14 18:10:00,,18,Thursday,
4907,Airport,0,No cars available,2016-07-14 18:10:12,,18,Thursday,
4903,Airport,0,No cars available,2016-07-14 18:10:29,,18,Thursday,
4913,Airport,0,No cars available,2016-07-14 18:10:46,,18,Thursday,
4912,Airport,0,No cars available,2016-07-14 18:11:14,,18,Thursday,
4917,Airport,0,No cars available,2016-07-14 18:13:32,,18,Thursday,
4918,Airport,0,No cars available,2016-07-14 18:14:47,,18,Thursday,
4923,Airport,0,No cars available,2016-07-14 18:15:14,,18,Thursday,
4916,Airport,0,No cars available,2016-07-14 18:15:19,,18,Thursday,
4924,Airport,0,No cars available,2016-07-14 18:15:44,,18,Thursday,
4920,Airport,0,No cars available,2016-07-14 18:15:49,,18,Thursday,
4922,Airport,0,No cars available,2016-07-14 18:16:24,,18,Thursday,
4927,Airport,0,No cars available,2016-07-14 18:16:43,,18,Thursday,
4925,Airport,0,No cars available,2016-07-14 18:17:23,,18,Thursday,
4934,Airport,0,No cars available,2016-07-14 18:17:40,,18,Thursday,
4930,Airport,0,No cars available,2016-07-14 18:22:17,,18,Thursday,
4935,Airport,0,No cars available,2016-07-14 18:22:19,,18,Thursday,
4946,Airport,0,No cars available,2016-07-14 18:25:40,,18,Thursday,
4942,Airport,0,No cars available,2016-07-14 18:26:09,,18,Thursday,
4939,Airport,0,No cars available,2016-07-14 18:28:38,,18,Thursday,
4945,Airport,0,No cars available,2016-07-14 18:29:35,,18,Thursday,
4952,Airport,0,No cars available,2016-07-14 18:29:44,,18,Thursday,
4956,Airport,0,No cars available,2016-07-14 18:30:19,,18,Thursday,
4947,Airport,0,No cars available,2016-07-14 18:30:56,,18,Thursday,
4955,Airport,0,No cars available,2016-07-14 18:31:07,,18,Thursday,
4959,Airport,0,No cars available,2016-07-14 18:32:30,,18,Thursday,
4962,Airport,0,No cars available,2016-07-14 18:33:44,,18,Thursday,
4961,Airport,0,No cars available,2016-07-14 18:34:46,,18,Thursday,
4957,Airport,0,No cars available,2016-07-14 18:34:48,,18,Thursday,
4960,Airport,0,No cars available,2016-07-14 18:36:00,,18,Thursday,
4953,Airport,0,No cars available,2016-07-14 18:36:15,,18,Thursday,
4951,Airport,0,No cars available,2016-07-14 18:36:25,,18,Thursday,
4967,Airport,0,No cars available,2016-07-14 18:36:36,,18,Thursday,
4954,Airport,0,No cars available,2016-07-14 18:37:26,,18,Thursday,
4965,Airport,0,No cars available,2016-07-14 18:38:01,,18,Thursday,
4972,Airport,0,No cars available,2016-07-14 18:44:15,,18,Thursday,
4983,City,0,No cars available,2016-07-14 18:44:16,,18,Thursday,
4989,Airport,0,No cars available,2016-07-14 18:45:12,,18,Thursday,
4973,Airport,0,No cars available,2016-07-14 18:45:17,,18,Thursday,
4980,Airport,0,No cars available,2016-07-14 18:47:22,,18,Thursday,
4982,Airport,0,No cars available,2016-07-14 18:47:23,,18,Thursday,
4970,Airport,0,No cars available,2016-07-14 18:47:37,,18,Thursday,
4984,Airport,0,No cars available,2016-07-14 18:48:28,,18,Thursday,
4990,Airport,0,No cars available,2016-07-14 18:48:36,,18,Thursday,
4985,Airport,0,No cars available,2016-07-14 18:48:45,,18,Thursday,
4992,Airport,0,No cars available,2016-07-14 18:48:59,,18,Thursday,
4991,Airport,0,No cars available,2016-07-14 18:49:48,,18,Thursday,
4979,Airport,0,No cars available,2016-07-14 18:49:50,,18,Thursday,
4994,Airport,0,No cars available,2016-07-14 18:52:21,,18,Thursday,
4993,Airport,0,No cars available,2016-07-14 18:53:04,,18,Thursday,
4988,Airport,0,No cars available,2016-07-14 18:53:59,,18,Thursday,
4995,Airport,0,No cars available,2016-07-14 18:55:12,,18,Thursday,
5000,Airport,0,No cars available,2016-07-14 18:56:45,,18,Thursday,
5002,Airport,0,No cars available,2016-07-14 18:56:55,,18,Thursday,
5004,Airport,0,No cars available,2016-07-14 18:57:20,,18,Thursday,
5006,Airport,0,No cars available,2016-07-14 18:57:54,,18,Thursday,
5007,Airport,0,No cars available,2016-07-14 18:58:17,,18,Thursday,
5003,Airport,0,No cars available,2016-07-14 18:58:31,,18,Thursday,
5009,Airport,0,No cars available,2016-07-14 19:00:24,,19,Thursday,
4999,Airport,0,No cars available,2016-07-14 19:01:06,,19,Thursday,
5008,Airport,0,No cars available,2016-07-14 19:02:20,,19,Thursday,
5011,Airport,0,No cars available,2016-07-14 19:02:20,,19,Thursday,
5014,City,0,No cars available,2016-07-14 19:02:30,,19,Thursday,
5015,Airport,0,No cars available,2016-07-14 19:04:05,,19,Thursday,
5005,Airport,0,No cars available,2016-07-14 19:04:18,,19,Thursday,
5010,Airport,0,No cars available,2016-07-14 19:05:28,,19,Thursday,
5026,Airport,0,No cars available,2016-07-14 19:05:47,,19,Thursday,
5022,Airport,0,No cars available,2016-07-14 19:06:09,,19,Thursday,
5016,Airport,0,No cars available,2016-07-14 19:06:13,,19,Thursday,
5021,Airport,0,No cars available,2016-07-14 19:06:43,,19,Thursday,
5020,Airport,0,No cars available,2016-07-14 19:08:13,,19,Thursday,
5018,Airport,0,No cars available,2016-07-14 19:09:22,,19,Thursday,
5037,Airport,0,No cars available,2016-07-14 19:10:01,,19,Thursday,
5027,Airport,0,No cars available,2016-07-14 19:10:41,,19,Thursday,
5030,Airport,0,No cars available,2016-07-14 19:11:50,,19,Thursday,
5034,Airport,0,No cars available,2016-07-14 19:12:03,,19,Thursday,
5028,Airport,0,No cars available,2016-07-14 19:13:31,,19,Thursday,
5036,Airport,0,No cars available,2016-07-14 19:17:42,,19,Thursday,
5048,Airport,0,No cars available,2016-07-14 19:18:29,,19,Thursday,
5035,Airport,0,No cars available,2016-07-14 19:18:43,,19,Thursday,
5040,Airport,0,No cars available,2016-07-14 19:20:18,,19,Thursday,
5043,Airport,0,No cars available,2016-07-14 19:20:59,,19,Thursday,
5059,Airport,0,No cars available,2016-07-14 19:21:15,,19,Thursday,
5047,Airport,0,No cars available,2016-07-14 19:22:15,,19,Thursday,
5045,Airport,0,No cars available,2016-07-14 19:22:50,,19,Thursday,
5055,Airport,0,No cars available,2016-07-14 19:24:18,,19,Thursday,
5044,Airport,0,No cars available,2016-07-14 19:24:24,,19,Thursday,
5062,Airport,0,No cars available,2016-07-14 19:24:34,,19,Thursday,
5057,Airport,0,No cars available,2016-07-14 19:24:50,,19,Thursday,
5049,Airport,0,No cars available,2016-07-14 19:25:41,,19,Thursday,
5054,Airport,0,No cars available,2016-07-14 19:26:40,,19,Thursday,
5052,Airport,0,No cars available,2016-07-14 19:26:41,,19,Thursday,
5046,Airport,0,No cars available,2016-07-14 19:27:26,,19,Thursday,
5058,Airport,0,No cars available,2016-07-14 19:27:35,,19,Thursday,
5053,Airport,0,No cars available,2016-07-14 19:28:12,,19,Thursday,
5063,Airport,0,No cars available,2016-07-14 19:29:37,,19,Thursday,
5068,Airport,0,No cars available,2016-07-14 19:30:46,,19,Thursday,
5065,Airport,0,No cars available,2016-07-14 19:31:43,,19,Thursday,
5069,Airport,0,No cars available,2016-07-14 19:33:02,,19,Thursday,
5067,Airport,0,No cars available,2016-07-14 19:34:56,,19,Thursday,
5074,Airport,0,No cars available,2016-07-14 19:36:02,,19,Thursday,
5073,Airport,0,No cars available,2016-07-14 19:36:34,,19,Thursday,
5072,Airport,0,No cars available,2016-07-14 19:38:32,,19,Thursday,
5078,Airport,0,No cars available,2016-07-14 19:39:27,,19,Thursday,
5083,Airport,0,No cars available,2016-07-14 19:41:27,,19,Thursday,
5080,Airport,0,No cars available,2016-07-14 19:44:00,,19,Thursday,
5085,Airport,0,No cars available,2016-07-14 19:44:45,,19,Thursday,
5077,Airport,0,No cars available,2016-07-14 19:45:37,,19,Thursday,
5084,Airport,0,No cars available,2016-07-14 19:46:14,,19,Thursday,
5090,Airport,0,No cars available,2016-07-14 19:47:18,,19,Thursday,
5092,Airport,0,No cars available,2016-07-14 19:47:30,,19,Thursday,
5082,Airport,0,No cars available,2016-07-14 19:49:25,,19,Thursday,
5091,Airport,0,No cars available,2016-07-14 19:49:28,,19,Thursday,
5087,Airport,0,No cars available,2016-07-14 19:50:05,,19,Thursday,
5093,Airport,0,No cars available,2016-07-14 19:52:10,,19,Thursday,
5081,Airport,0,No cars available,2016-07-14 19:52:43,,19,Thursday,
